db_name,operation,count,total_time_micros,avg_time_micros,throughput_ops_per_sec
RocksDB,delete,50,332,6.64,150602.40963855424
RocksDB,range,50,1841,36.82,27159.152634437807
RocksDB,put,5000,18858,3.7716,265139.46335772617
RocksDB,get,500,1713,3.426,291885.58085230587
RocksDB,delete,50,352,7.04,142045.45454545456
RocksDB,range,50,1854,37.08,26968.71628910464
RocksDB,put,5000,18800,3.76,265957.44680851063
RocksDB,get,500,1735,3.47,288184.4380403458
RocksDB,delete,50,342,6.84,146198.83040935674
RocksDB,range,50,1976,39.52,25303.643724696354
RocksDB,put,5000,18233,3.6466,274228.048044754
RocksDB,get,500,1664,3.328,300480.76923076925
RocksDB,delete,50,323,6.46,154798.76160990712
RocksDB,range,50,1869,37.38,26752.273943285178
LSM Tree,put,100000,24685,0.24685,4051043.143609479
LSM Tree,get,10000,81370,8.137,122895.41600098315
LSM Tree,delete,1000,2046389,2046.389,488.66564470391506
LSM Tree,range,1000,16225,16.225,61633.28197226502
LSM Tree,put,100000,29734,0.29734,3363153.2925270735
LSM Tree,get,10000,81642,8.1642,122485.97535582176
LSM Tree,delete,1000,2041048,2041.048,489.9443815138105
LSM Tree,range,1000,16296,16.296,61364.752086401575
LSM Tree,put,100000,29857,0.29857,3349298.3220015406
LSM Tree,get,10000,81534,8.1534,122648.22037432238
LSM Tree,delete,1000,2046686,2046.686,488.5947331442146
LSM Tree,range,1000,16316,16.316,61289.531747977446
LSM Tree,put,100000,27874,0.27874,3587572.6483461293
LSM Tree,get,10000,82125,8.2125,121765.601217656
LSM Tree,delete,1000,2043188,2043.188,489.43122218807076
LSM Tree,range,1000,16331,16.331,61233.23740126141
LSM Tree,put,100000,29671,0.29671,3370294.22668599
LSM Tree,get,10000,82465,8.2465,121263.56636148671
LSM Tree,delete,1000,2082631,2082.631,480.1618721703461
LSM Tree,range,1000,16523,16.523,60521.697028384675
LSM Tree,put,100000,26057,0.26057,3837740.3384886975
LSM Tree,get,10000,81082,8.1082,123331.93557139685
LSM Tree,delete,1000,2048748,2048.748,488.10297801388947
LSM Tree,range,1000,16171,16.171,61839.09467565395
LSM Tree,put,100000,27679,0.27679,3612847.2849452654
LSM Tree,get,10000,81279,8.1279,123033.00975651767
LSM Tree,delete,1000,2062004,2062.004,484.9651116098708
LSM Tree,range,1000,16210,16.21,61690.314620604564
LSM Tree,put,100000,24323,0.24323,4111334.950458414
LSM Tree,get,10000,81044,8.1044,123389.76358521298
LSM Tree,delete,1000,2039178,2039.178,490.3936782370151
LSM Tree,range,1000,16072,16.072,62220.009955201596
LSM Tree,put,100000,32212,0.32212,3104433.130510369
LSM Tree,get,10000,81918,8.1918,122073.2928050001
LSM Tree,delete,1000,2041172,2041.172,489.91461768043064
LSM Tree,range,1000,16343,16.343,61188.27632625589
LSM Tree,put,100000,29094,0.29094,3437134.80442703
LSM Tree,get,10000,82239,8.2239,121596.80929972397
LSM Tree,delete,1000,2055469,2055.469,486.5069723746746
LSM Tree,range,1000,16553,16.553,60412.00990756962
LSM Tree,put,100000,24799,0.24799,4032420.662123473
LSM Tree,get,10000,81985,8.1985,121973.53174361165
LSM Tree,delete,1000,2071945,2071.945,482.63829397015843
LSM Tree,range,1000,16302,16.302,61342.1666053245
LSM Tree,put,100000,24277,0.24277,4119125.097829221
LSM Tree,get,10000,81120,8.112,123274.1617357002
LSM Tree,delete,1000,2042046,2042.046,489.70493318955596
LSM Tree,range,1000,16046,16.046,62320.827620590804
LSM Tree,put,100000,31375,0.31375,3187250.9960159366
LSM Tree,get,10000,81329,8.1329,122957.3706795854
LSM Tree,delete,1000,2041012,2041.012,489.9530233041256
LSM Tree,range,1000,16190,16.19,61766.522544780724
RocksDB,put,100000,216059,2.16059,462836.5400191614
RocksDB,get,10000,19774,1.9774,505714.5746940427
RocksDB,delete,1000,3832,3.832,260960.33402922755
RocksDB,range,1000,462883,462.883,2160.37313964868
RocksDB,put,100000,216156,2.16156,462628.8421325339
RocksDB,get,10000,19811,1.9811,504770.0772298218
RocksDB,delete,1000,3913,3.913,255558.3950932788
RocksDB,range,1000,452530,452.53,2209.7982454201933
RocksDB,put,100000,214710,2.1471,465744.49257137533
RocksDB,get,10000,19714,1.9714,507253.7283149031
RocksDB,delete,1000,4702,4.702,212675.4572522331
RocksDB,range,1000,456547,456.547,2190.3549908333644
RocksDB,put,100000,215156,2.15156,464779.04404246225
RocksDB,get,10000,19766,1.9766,505919.25528685626
RocksDB,delete,1000,3850,3.85,259740.25974025973
RocksDB,range,1000,452118,452.118,2211.811960594358
RocksDB,put,100000,214409,2.14409,466398.33215956425
RocksDB,get,10000,19831,1.9831,504261.00549644494
RocksDB,delete,1000,3855,3.855,259403.37224383917
RocksDB,range,1000,451628,451.628,2214.2116963518647
RocksDB,put,100000,215278,2.15278,464515.6495322328
RocksDB,get,10000,19807,1.9807,504872.01494421164
RocksDB,delete,1000,3795,3.795,263504.6113306983
RocksDB,range,1000,452414,452.414,2210.3648428209563
RocksDB,put,100000,215614,2.15614,463791.7760442271
RocksDB,get,10000,19894,1.9894,502664.11983512616
RocksDB,delete,1000,3946,3.946,253421.1860111505
RocksDB,range,1000,451211,451.211,2216.258025624375
RocksDB,put,100000,214586,2.14586,466013.62623843126
RocksDB,get,10000,19854,1.9854,503676.8409388536
RocksDB,delete,1000,3734,3.734,267809.3197643278
RocksDB,range,1000,454070,454.07,2202.303609575616
RocksDB,put,100000,214859,2.14859,465421.5089896165
RocksDB,get,10000,19845,1.9845,503905.2658100277
RocksDB,delete,1000,3915,3.915,255427.84163473817
RocksDB,range,1000,449730,449.73,2223.5563560358437
RocksDB,put,100000,214915,2.14915,465300.23497661867
RocksDB,get,10000,19796,1.9796,505152.5560719337
RocksDB,delete,1000,3941,3.941,253742.70489723422
RocksDB,range,1000,458189,458.189,2182.5054726324724
RocksDB,put,100000,229645,2.29645,435454.7235951142
RocksDB,get,10000,21219,2.1219,471275.74343748525
RocksDB,delete,1000,4453,4.453,224567.70716370986
RocksDB,range,1000,466186,466.186,2145.066561415401
RocksDB,put,100000,216679,2.16679,461512.1908445211
RocksDB,get,10000,19988,1.9988,500300.18010806484
RocksDB,delete,1000,3812,3.812,262329.4858342078
RocksDB,range,1000,460834,460.834,2169.978777607555
RocksDB,put,100000,218202,2.18202,458290.94142125186
RocksDB,get,10000,20264,2.0264,493485.984998026
RocksDB,delete,1000,3985,3.985,250941.0288582183
RocksDB,range,1000,465077,465.077,2150.1815828346703
RocksDB,put,100000,218590,2.1859,457477.4692346402
RocksDB,get,10000,20195,2.0195,495172.0722951226
RocksDB,delete,1000,3974,3.974,251635.6316054353
RocksDB,range,1000,469045,469.045,2131.9915999530963
RocksDB,put,100000,216819,2.16819,461214.1924831311
RocksDB,get,10000,19887,1.9887,502841.0519434807
RocksDB,delete,1000,3755,3.755,266311.5845539281
RocksDB,range,1000,462342,462.342,2162.9010559282956
RocksDB,put,100000,214134,2.14134,466997.3007556016
RocksDB,get,10000,19756,1.9756,506175.3391374772
RocksDB,delete,1000,3839,3.839,260484.50117218026
RocksDB,range,1000,452277,452.277,2211.03438821784
RocksDB,put,100000,215115,2.15115,464867.6289426586
RocksDB,get,10000,19827,1.9827,504362.73768094013
RocksDB,delete,1000,3769,3.769,265322.3666755107
RocksDB,range,1000,453046,453.046,2207.2813798157363
